GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016035	zeta DNA polymerase complex	2	0	0	1.0000
GO:0016222	procollagen-proline 4-dioxygenase comple...	1	0	0	1.0000
GO:0016234	inclusion body	43	0	0,01	1.0000
GO:0016235	aggresome	21	0	0,01	1.0000
GO:0016272	prefoldin complex	9	0	0	1.0000
GO:0016281	eukaryotic translation initiation factor...	9	0	0	1.0000
GO:0016282	eukaryotic 43S preinitiation complex	15	0	0	1.0000
GO:0016323	basolateral plasma membrane	174	0	0,05	1.0000
GO:0016324	apical plasma membrane	237	0	0,07	1.0000
GO:0016327	apicolateral plasma membrane	10	0	0	1.0000
GO:0016328	lateral plasma membrane	41	0	0,01	1.0000
GO:0016342	catenin complex	7	0	0	1.0000
GO:0016363	nuclear matrix	91	0	0,03	1.0000
GO:0016442	RISC complex	10	0	0	1.0000
GO:0016459	myosin complex	63	0	0,02	1.0000
GO:0016460	myosin II complex	24	0	0,01	1.0000
GO:0016461	unconventional myosin complex	8	0	0	1.0000
GO:0016469	proton-transporting two-sector ATPase co...	46	0	0,01	1.0000
GO:0016471	vacuolar proton-transporting V-type ATPa...	13	0	0	1.0000
GO:0016507	mitochondrial fatty acid beta-oxidation ...	2	0	0	1.0000
GO:0016514	SWI/SNF complex	15	0	0	1.0000
GO:0016528	sarcoplasm	62	0	0,02	1.0000
GO:0016529	sarcoplasmic reticulum	56	0	0,02	1.0000
GO:0016533	cyclin-dependent protein kinase 5 holoen...	3	0	0	1.0000
GO:0016580	Sin3 complex	12	0	0	1.0000
GO:0016581	NuRD complex	17	0	0,01	1.0000
GO:0016589	NURF complex	6	0	0	1.0000
GO:0016590	ACF complex	1	0	0	1.0000
GO:0016591	DNA-directed RNA polymerase II, holoenzy...	91	0	0,03	1.0000
GO:0016592	mediator complex	35	0	0,01	1.0000
GO:0016593	Cdc73/Paf1 complex	7	0	0	1.0000
GO:0016600	flotillin complex	4	0	0	1.0000
GO:0016602	CCAAT-binding factor complex	4	0	0	1.0000
GO:0016604	nuclear body	303	0	0,09	1.0000
GO:0016605	PML body	83	0	0,02	1.0000
GO:0016607	nuclear speck	169	0	0,05	1.0000
GO:0016938	kinesin I complex	1	0	0	1.0000
GO:0016939	kinesin II complex	3	0	0	1.0000
GO:0016942	insulin-like growth factor binding prote...	3	0	0	1.0000
GO:0017053	transcriptional repressor complex	70	0	0,02	1.0000
GO:0017059	serine C-palmitoyltransferase complex	6	0	0	1.0000
GO:0017071	intracellular cyclic nucleotide activate...	1	0	0	1.0000
GO:0017090	meprin A complex	1	0	0	1.0000
GO:0017101	aminoacyl-tRNA synthetase multienzyme co...	3	0	0	1.0000
GO:0017109	glutamate-cysteine ligase complex	2	0	0	1.0000
GO:0017119	Golgi transport complex	10	0	0	1.0000
GO:0017146	N-methyl-D-aspartate selective glutamate...	9	0	0	1.0000
GO:0017177	glucosidase II complex	1	0	0	1.0000
GO:0018995	host	4	0	0	1.0000
GO:0019005	SCF ubiquitin ligase complex	28	0	0,01	1.0000
GO:0019008	molybdopterin synthase complex	2	0	0	1.0000
GO:0019012	virion	6	0	0	1.0000
GO:0019028	viral capsid	1	0	0	1.0000
GO:0019031	viral envelope	5	0	0	1.0000
GO:0019035	viral integration complex	1	0	0	1.0000
GO:0019185	snRNA-activating protein complex	1	0	0	1.0000
GO:0019773	proteasome core complex, alpha-subunit c...	8	0	0	1.0000
GO:0019814	immunoglobulin complex	3	0	0	1.0000
GO:0019815	B cell receptor complex	3	0	0	1.0000
GO:0019867	outer membrane	163	0	0,05	1.0000
GO:0019897	extrinsic component of plasma membrane	90	0	0,03	1.0000
GO:0019898	extrinsic component of membrane	142	0	0,04	1.0000
GO:0019907	cyclin-dependent protein kinase activati...	6	0	0	1.0000
GO:0019908	nuclear cyclin-dependent protein kinase ...	6	0	0	1.0000
GO:0020003	symbiont-containing vacuole	1	0	0	1.0000
GO:0020005	symbiont-containing vacuole membrane	1	0	0	1.0000
GO:0022624	proteasome accessory complex	23	0	0,01	1.0000
GO:0022625	cytosolic large ribosomal subunit	52	0	0,02	1.0000
GO:0022626	cytosolic ribosome	91	0	0,03	1.0000
GO:0022627	cytosolic small ribosomal subunit	36	0	0,01	1.0000
GO:0030008	TRAPP complex	4	0	0	1.0000
GO:0030014	CCR4-NOT complex	15	0	0	1.0000
GO:0030016	myofibril	187	0	0,06	1.0000
GO:0030017	sarcomere	162	0	0,05	1.0000
GO:0030018	Z disc	96	0	0,03	1.0000
GO:0030027	lamellipodium	137	0	0,04	1.0000
GO:0030054	cell junction	804	0	0,24	1.0000
GO:0030055	cell-substrate junction	139	0	0,04	1.0000
GO:0030056	hemidesmosome	8	0	0	1.0000
GO:0030057	desmosome	22	0	0,01	1.0000
GO:0030061	mitochondrial crista	5	0	0	1.0000
GO:0030062	mitochondrial tricarboxylic acid cycle e...	6	0	0	1.0000
GO:0030112	glycocalyx	2	0	0	1.0000
GO:0030117	membrane coat	77	0	0,02	1.0000
GO:0030118	clathrin coat	43	0	0,01	1.0000
GO:0030119	AP-type membrane coat adaptor complex	38	0	0,01	1.0000
GO:0030120	vesicle coat	40	0	0,01	1.0000
GO:0030121	AP-1 adaptor complex	5	0	0	1.0000
GO:0030122	AP-2 adaptor complex	7	0	0	1.0000
GO:0030123	AP-3 adaptor complex	4	0	0	1.0000
GO:0030125	clathrin vesicle coat	18	0	0,01	1.0000
GO:0030126	COPI vesicle coat	13	0	0	1.0000
GO:0030127	COPII vesicle coat	9	0	0	1.0000
GO:0030128	clathrin coat of endocytic vesicle	7	0	0	1.0000
GO:0030130	clathrin coat of trans-Golgi network ves...	11	0	0	1.0000
GO:0030131	clathrin adaptor complex	30	0	0,01	1.0000
GO:0030132	clathrin coat of coated pit	12	0	0	1.0000
GO:0030133	transport vesicle	149	0	0,04	1.0000
GO:0030134	ER to Golgi transport vesicle	43	0	0,01	1.0000
GO:0030135	coated vesicle	264	0	0,08	1.0000
GO:0030136	clathrin-coated vesicle	215	0	0,06	1.0000
GO:0030137	COPI-coated vesicle	19	0	0,01	1.0000
GO:0030139	endocytic vesicle	200	0	0,06	1.0000
GO:0030140	trans-Golgi network transport vesicle	24	0	0,01	1.0000
GO:0030141	secretory granule	283	0	0,08	1.0000
GO:0030173	integral component of Golgi membrane	42	0	0,01	1.0000
GO:0030175	filopodium	69	0	0,02	1.0000
GO:0030176	integral component of endoplasmic reticu...	103	0	0,03	1.0000
GO:0030285	integral component of synaptic vesicle m...	8	0	0	1.0000
GO:0030286	dynein complex	39	0	0,01	1.0000
GO:0030289	protein phosphatase 4 complex	5	0	0	1.0000
GO:0030312	external encapsulating structure	9	0	0	1.0000
GO:0030313	cell envelope	6	0	0	1.0000
GO:0030314	junctional membrane complex	6	0	0	1.0000
GO:0030315	T-tubule	33	0	0,01	1.0000
GO:0030424	axon	272	0	0,08	1.0000
GO:0030425	dendrite	339	0	0,1	1.0000
GO:0030426	growth cone	111	0	0,03	1.0000
GO:0030427	site of polarized growth	115	0	0,03	1.0000
GO:0030430	host cell cytoplasm	2	0	0	1.0000
GO:0030478	actin cap	3	0	0	1.0000
GO:0030485	smooth muscle contractile fiber	4	0	0	1.0000
GO:0030496	midbody	109	0	0,03	1.0000
GO:0030526	granulocyte macrophage colony-stimulatin...	1	0	0	1.0000
GO:0030532	small nuclear ribonucleoprotein complex	39	0	0,01	1.0000
GO:0030658	transport vesicle membrane	80	0	0,02	1.0000
GO:0030659	cytoplasmic vesicle membrane	410	0	0,12	1.0000
GO:0030660	Golgi-associated vesicle membrane	37	0	0,01	1.0000
GO:0030662	coated vesicle membrane	158	0	0,05	1.0000
GO:0030663	COPI-coated vesicle membrane	15	0	0	1.0000
GO:0030665	clathrin-coated vesicle membrane	118	0	0,03	1.0000
GO:0030666	endocytic vesicle membrane	124	0	0,04	1.0000
GO:0030667	secretory granule membrane	59	0	0,02	1.0000
GO:0030669	clathrin-coated endocytic vesicle membra...	36	0	0,01	1.0000
GO:0030670	phagocytic vesicle membrane	50	0	0,01	1.0000
GO:0030672	synaptic vesicle membrane	52	0	0,02	1.0000
GO:0030673	axolemma	13	0	0	1.0000
GO:0030677	ribonuclease P complex	7	0	0	1.0000
GO:0030681	multimeric ribonuclease P complex	7	0	0	1.0000
GO:0030684	preribosome	20	0	0,01	1.0000
GO:0030686	90S preribosome	10	0	0	1.0000
GO:0030687	preribosome, large subunit precursor	4	0	0	1.0000
GO:0030688	preribosome, small subunit precursor	4	0	0	1.0000
GO:0030689	Noc complex	2	0	0	1.0000
GO:0030690	Noc1p-Noc2p complex	1	0	0	1.0000
GO:0030692	Noc4p-Nop14p complex	1	0	0	1.0000
GO:0030849	autosome	2	0	0	1.0000
GO:0030863	cortical cytoskeleton	59	0	0,02	1.0000
GO:0030864	cortical actin cytoskeleton	36	0	0,01	1.0000
GO:0030867	rough endoplasmic reticulum membrane	15	0	0	1.0000
GO:0030868	smooth endoplasmic reticulum membrane	6	0	0	1.0000
GO:0030870	Mre11 complex	6	0	0	1.0000
GO:0030874	nucleolar chromatin	1	0	0	1.0000
GO:0030877	beta-catenin destruction complex	10	0	0	1.0000
GO:0030880	RNA polymerase complex	108	0	0,03	1.0000
GO:0030891	VCB complex	6	0	0	1.0000
GO:0030892	mitotic cohesin complex	2	0	0	1.0000
GO:0030893	meiotic cohesin complex	7	0	0	1.0000
GO:0030894	replisome	22	0	0,01	1.0000
GO:0030895	apolipoprotein B mRNA editing enzyme com...	3	0	0	1.0000
GO:0030896	checkpoint clamp complex	4	0	0	1.0000
GO:0030897	HOPS complex	12	0	0	1.0000
GO:0030904	retromer complex	9	0	0	1.0000
GO:0030914	STAGA complex	13	0	0	1.0000
GO:0030915	Smc5-Smc6 complex	7	0	0	1.0000
GO:0030934	anchoring collagen	10	0	0	1.0000
GO:0030935	sheet-forming collagen	7	0	0	1.0000
GO:0030936	transmembrane collagen	1	0	0	1.0000
GO:0030956	glutamyl-tRNA(Gln) amidotransferase comp...	3	0	0	1.0000
GO:0030981	cortical microtubule cytoskeleton	2	0	0	1.0000
GO:0030990	intraciliary transport particle	15	0	0	1.0000
GO:0030991	intraciliary transport particle A	7	0	0	1.0000
GO:0030992	intraciliary transport particle B	7	0	0	1.0000
GO:0031010	ISWI-type complex	10	0	0	1.0000
GO:0031011	Ino80 complex	14	0	0	1.0000
GO:0031012	extracellular matrix	430	0	0,13	1.0000
GO:0031021	interphase microtubule organizing center	1	0	0	1.0000
GO:0031045	dense core granule	10	0	0	1.0000
GO:0031074	nucleocytoplasmic shuttling complex	2	0	0	1.0000
GO:0031080	nuclear pore outer ring	10	0	0	1.0000
GO:0031082	BLOC complex	18	0	0,01	1.0000
GO:0031083	BLOC-1 complex	13	0	0	1.0000
GO:0031084	BLOC-2 complex	3	0	0	1.0000
GO:0031085	BLOC-3 complex	2	0	0	1.0000
GO:0031088	platelet dense granule membrane	5	0	0	1.0000
GO:0031091	platelet alpha granule	61	0	0,02	1.0000
GO:0031092	platelet alpha granule membrane	7	0	0	1.0000
GO:0031093	platelet alpha granule lumen	48	0	0,01	1.0000
GO:0031094	platelet dense tubular network	11	0	0	1.0000
GO:0031095	platelet dense tubular network membrane	9	0	0	1.0000
GO:0031105	septin complex	11	0	0	1.0000
GO:0031143	pseudopodium	14	0	0	1.0000
GO:0031201	SNARE complex	37	0	0,01	1.0000
GO:0031205	endoplasmic reticulum Sec complex	2	0	0	1.0000
GO:0031209	SCAR complex	8	0	0	1.0000
GO:0031211	endoplasmic reticulum palmitoyltransfera...	6	0	0	1.0000
GO:0031213	RSF complex	2	0	0	1.0000
GO:0031225	anchored component of membrane	143	0	0,04	1.0000
GO:0031226	intrinsic component of plasma membrane	1311	0	0,39	1.0000
GO:0031227	intrinsic component of endoplasmic retic...	110	0	0,03	1.0000
GO:0031228	intrinsic component of Golgi membrane	47	0	0,01	1.0000
GO:0031229	intrinsic component of nuclear inner mem...	5	0	0	1.0000
GO:0031230	intrinsic component of cell outer membra...	1	0	0	1.0000
GO:0031231	intrinsic component of peroxisomal membr...	14	0	0	1.0000
GO:0031232	extrinsic component of external side of ...	6	0	0	1.0000
GO:0031233	intrinsic component of external side of ...	23	0	0,01	1.0000
GO:0031234	extrinsic component of cytoplasmic side ...	57	0	0,02	1.0000
GO:0031235	intrinsic component of the cytoplasmic s...	14	0	0	1.0000
GO:0031240	external side of cell outer membrane	1	0	0	1.0000
GO:0031248	protein acetyltransferase complex	84	0	0,02	1.0000
GO:0031251	PAN complex	2	0	0	1.0000
GO:0031252	cell leading edge	295	0	0,09	1.0000
GO:0031253	cell projection membrane	234	0	0,07	1.0000
GO:0031254	cell trailing edge	8	0	0	1.0000
GO:0031256	leading edge membrane	114	0	0,03	1.0000
GO:0031257	cell trailing edge membrane	1	0	0	1.0000
GO:0031258	lamellipodium membrane	16	0	0	1.0000
GO:0031259	uropod membrane	1	0	0	1.0000
GO:0031260	pseudopodium membrane	1	0	0	1.0000
GO:0031262	Ndc80 complex	4	0	0	1.0000
GO:0031264	death-inducing signaling complex	8	0	0	1.0000
GO:0031265	CD95 death-inducing signaling complex	6	0	0	1.0000
GO:0031298	replication fork protection complex	1	0	0	1.0000
GO:0031300	intrinsic component of organelle membran...	227	0	0,07	1.0000
GO:0031301	integral component of organelle membrane	213	0	0,06	1.0000
GO:0031302	intrinsic component of endosome membrane	1	0	0	1.0000
GO:0031304	intrinsic component of mitochondrial inn...	15	0	0	1.0000
GO:0031305	integral component of mitochondrial inne...	15	0	0	1.0000
GO:0031306	intrinsic component of mitochondrial out...	16	0	0	1.0000
GO:0031307	integral component of mitochondrial oute...	15	0	0	1.0000
GO:0031308	intrinsic component of nuclear outer mem...	1	0	0	1.0000
GO:0031309	integral component of nuclear outer memb...	1	0	0	1.0000
GO:0031312	extrinsic component of organelle membran...	10	0	0	1.0000
GO:0031313	extrinsic component of endosome membrane	3	0	0	1.0000
GO:0031314	extrinsic component of mitochondrial inn...	3	0	0	1.0000
GO:0031315	extrinsic component of mitochondrial out...	1	0	0	1.0000
GO:0031332	RNAi effector complex	10	0	0	1.0000
GO:0031362	anchored component of external side of p...	18	0	0,01	1.0000
GO:0031371	ubiquitin conjugating enzyme complex	8	0	0	1.0000
GO:0031372	UBC13-MMS2 complex	2	0	0	1.0000
GO:0031379	RNA-directed RNA polymerase complex	1	0	0	1.0000
GO:0031380	nuclear RNA-directed RNA polymerase comp...	1	0	0	1.0000
GO:0031410	cytoplasmic vesicle	1026	0	0,3	1.0000
GO:0031414	N-terminal protein acetyltransferase com...	8	0	0	1.0000
GO:0031415	NatA complex	5	0	0	1.0000
GO:0031417	NatC complex	3	0	0	1.0000
GO:0031428	box C/D snoRNP complex	4	0	0	1.0000
GO:0031429	box H/ACA snoRNP complex	1	0	0	1.0000
GO:0031430	M band	19	0	0,01	1.0000
GO:0031436	BRCA1-BARD1 complex	2	0	0	1.0000
GO:0031461	cullin-RING ubiquitin ligase complex	101	0	0,03	1.0000
GO:0031462	Cul2-RING ubiquitin ligase complex	7	0	0	1.0000
GO:0031463	Cul3-RING ubiquitin ligase complex	24	0	0,01	1.0000
GO:0031464	Cul4A-RING ubiquitin ligase complex	8	0	0	1.0000
GO:0031465	Cul4B-RING ubiquitin ligase complex	4	0	0	1.0000
GO:0031466	Cul5-RING ubiquitin ligase complex	6	0	0	1.0000
GO:0031467	Cul7-RING ubiquitin ligase complex	3	0	0	1.0000
GO:0031477	myosin VII complex	1	0	0	1.0000
GO:0031501	mannosyltransferase complex	3	0	0	1.0000
GO:0031512	motile primary cilium	8	0	0	1.0000
GO:0031513	nonmotile primary cilium	100	0	0,03	1.0000
GO:0031514	motile cilium	63	0	0,02	1.0000
GO:0031515	tRNA (m1A) methyltransferase complex	2	0	0	1.0000
GO:0031519	PcG protein complex	40	0	0,01	1.0000
GO:0031523	Myb complex	2	0	0	1.0000
GO:0031526	brush border membrane	43	0	0,01	1.0000
GO:0031527	filopodium membrane	11	0	0	1.0000
GO:0031528	microvillus membrane	18	0	0,01	1.0000
GO:0031588	AMP-activated protein kinase complex	9	0	0	1.0000
GO:0031592	centrosomal corona	1	0	0	1.0000
GO:0031594	neuromuscular junction	48	0	0,01	1.0000
GO:0031595	nuclear proteasome complex	2	0	0	1.0000
GO:0031597	cytosolic proteasome complex	5	0	0	1.0000
GO:0031616	spindle pole centrosome	8	0	0	1.0000
GO:0031618	nuclear centromeric heterochromatin	3	0	0	1.0000
GO:0031672	A band	31	0	0,01	1.0000
GO:0031673	H zone	2	0	0	1.0000
GO:0031674	I band	111	0	0,03	1.0000
GO:0031838	haptoglobin-hemoglobin complex	3	0	0	1.0000
GO:0031901	early endosome membrane	89	0	0,03	1.0000
GO:0031902	late endosome membrane	93	0	0,03	1.0000
GO:0031903	microbody membrane	55	0	0,02	1.0000
GO:0031904	endosome lumen	11	0	0	1.0000
GO:0031905	early endosome lumen	2	0	0	1.0000
GO:0031907	microbody lumen	35	0	0,01	1.0000
GO:0031931	TORC1 complex	5	0	0	1.0000
GO:0031932	TORC2 complex	7	0	0	1.0000
GO:0031933	telomeric heterochromatin	3	0	0	1.0000
GO:0031941	filamentous actin	20	0	0,01	1.0000
GO:0031965	nuclear membrane	218	0	0,06	1.0000
GO:0031968	organelle outer membrane	155	0	0,05	1.0000
GO:0031970	organelle envelope lumen	66	0	0,02	1.0000
GO:0031981	nuclear lumen	2115	0	0,63	1.0000
GO:0031982	vesicle	2366	0	0,7	1.0000
GO:0031983	vesicle lumen	79	0	0,02	1.0000
GO:0031984	organelle subcompartment	91	0	0,03	1.0000
GO:0031985	Golgi cisterna	87	0	0,03	1.0000
GO:0031988	membrane-bounded vesicle	2284	0	0,68	1.0000
GO:0032002	interleukin-28 receptor complex	3	0	0	1.0000
GO:0032009	early phagosome	4	0	0	1.0000
GO:0032010	phagolysosome	4	0	0	1.0000
GO:0032021	NELF complex	4	0	0	1.0000
GO:0032039	integrator complex	12	0	0	1.0000
GO:0032040	small-subunit processome	10	0	0	1.0000
GO:0032044	DSIF complex	2	0	0	1.0000
GO:0032045	guanyl-nucleotide exchange factor comple...	5	0	0	1.0000
GO:0032059	bleb	7	0	0	1.0000
GO:0032116	SMC loading complex	2	0	0	1.0000
GO:0032127	dense core granule membrane	1	0	0	1.0000
GO:0032133	chromosome passenger complex	4	0	0	1.0000
GO:0032144	4-aminobutyrate transaminase complex	1	0	0	1.0000
GO:0032153	cell division site	44	0	0,01	1.0000
GO:0032154	cleavage furrow	41	0	0,01	1.0000
GO:0032155	cell division site part	44	0	0,01	1.0000
GO:0032156	septin cytoskeleton	11	0	0	1.0000
GO:0032279	asymmetric synapse	8	0	0	1.0000
GO:0032280	symmetric synapse	1	0	0	1.0000
GO:0032281	alpha-amino-3-hydroxy-5-methyl-4-isoxazo...	28	0	0,01	1.0000
GO:0032299	ribonuclease H2 complex	3	0	0	1.0000
GO:0032300	mismatch repair complex	9	0	0	1.0000
GO:0032301	MutSalpha complex	2	0	0	1.0000
GO:0032302	MutSbeta complex	2	0	0	1.0000
GO:0032311	angiogenin-PRI complex	2	0	0	1.0000
GO:0032389	MutLalpha complex	5	0	0	1.0000
GO:0032390	MutLbeta complex	2	0	0	1.0000
GO:0032391	photoreceptor connecting cilium	22	0	0,01	1.0000
GO:0032420	stereocilium	25	0	0,01	1.0000
GO:0032421	stereocilium bundle	34	0	0,01	1.0000
GO:0032426	stereocilium bundle tip	8	0	0	1.0000
GO:0032432	actin filament bundle	48	0	0,01	1.0000
GO:0032433	filopodium tip	8	0	0	1.0000
GO:0032437	cuticular plate	4	0	0	1.0000
GO:0032444	activin responsive factor complex	3	0	0	1.0000
GO:0032449	CBM complex	3	0	0	1.0000
GO:0032473	cytoplasmic side of mitochondrial outer ...	1	0	0	1.0000
GO:0032541	cortical endoplasmic reticulum	2	0	0	1.0000
GO:0032579	apical lamina of hyaline layer	1	0	0	1.0000
GO:0032580	Golgi cisterna membrane	72	0	0,02	1.0000
GO:0032584	growth cone membrane	8	0	0	1.0000
GO:0032585	multivesicular body membrane	7	0	0	1.0000
GO:0032587	ruffle membrane	66	0	0,02	1.0000
GO:0032588	trans-Golgi network membrane	37	0	0,01	1.0000
GO:0032589	neuron projection membrane	32	0	0,01	1.0000
GO:0032590	dendrite membrane	10	0	0	1.0000
GO:0032591	dendritic spine membrane	6	0	0	1.0000
GO:0032592	integral component of mitochondrial memb...	37	0	0,01	1.0000
GO:0032593	insulin-responsive compartment	6	0	0	1.0000
GO:0032777	Piccolo NuA4 histone acetyltransferase c...	4	0	0	1.0000
GO:0032783	ELL-EAF complex	2	0	0	1.0000
GO:0032797	SMN complex	9	0	0	1.0000
GO:0032798	Swi5-Sfr1 complex	2	0	0	1.0000
GO:0032806	carboxy-terminal domain protein kinase c...	10	0	0	1.0000
GO:0032807	DNA ligase IV complex	2	0	0	1.0000
GO:0032809	neuronal cell body membrane	7	0	0	1.0000
GO:0032838	cell projection cytoplasm	69	0	0,02	1.0000
GO:0032839	dendrite cytoplasm	12	0	0	1.0000
GO:0032937	SREBP-SCAP-Insig complex	3	0	0	1.0000
GO:0032982	myosin filament	21	0	0,01	1.0000
GO:0032983	kainate selective glutamate receptor com...	6	0	0	1.0000
GO:0032993	protein-DNA complex	272	0	0,08	1.0000
GO:0032994	protein-lipid complex	38	0	0,01	1.0000
GO:0032996	Bcl3-Bcl10 complex	1	0	0	1.0000
GO:0032997	Fc receptor complex	2	0	0	1.0000
GO:0032998	Fc-epsilon receptor I complex	2	0	0	1.0000
GO:0033010	paranodal junction	3	0	0	1.0000
GO:0033011	perinuclear theca	4	0	0	1.0000
GO:0033017	sarcoplasmic reticulum membrane	34	0	0,01	1.0000
GO:0033018	sarcoplasmic reticulum lumen	8	0	0	1.0000
GO:0033061	DNA recombinase mediator complex	2	0	0	1.0000
GO:0033093	Weibel-Palade body	2	0	0	1.0000
GO:0033116	endoplasmic reticulum-Golgi intermediate...	29	0	0,01	1.0000
GO:0033150	cytoskeletal calyx	3	0	0	1.0000
GO:0033162	melanosome membrane	8	0	0	1.0000
GO:0033165	interphotoreceptor matrix	1	0	0	1.0000
GO:0033166	hyaline layer	1	0	0	1.0000
GO:0033176	proton-transporting V-type ATPase comple...	23	0	0,01	1.0000
GO:0033177	proton-transporting two-sector ATPase co...	21	0	0,01	1.0000
GO:0033178	proton-transporting two-sector ATPase co...	16	0	0	1.0000
GO:0033179	proton-transporting V-type ATPase, V0 do...	10	0	0	1.0000
GO:0033180	proton-transporting V-type ATPase, V1 do...	9	0	0	1.0000
GO:0033185	dolichol-phosphate-mannose synthase comp...	3	0	0	1.0000
GO:0033186	CAF-1 complex	3	0	0	1.0000
GO:0033193	Lsd1/2 complex	1	0	0	1.0000
GO:0033202	DNA helicase complex	14	0	0	1.0000
GO:0033256	I-kappaB/NF-kappaB complex	5	0	0	1.0000
GO:0033257	Bcl3/NF-kappaB2 complex	2	0	0	1.0000
GO:0033267	axon part	126	0	0,04	1.0000
GO:0033268	node of Ranvier	14	0	0	1.0000
GO:0033269	internode region of axon	3	0	0	1.0000
GO:0033270	paranode region of axon	10	0	0	1.0000
GO:0033276	transcription factor TFTC complex	14	0	0	1.0000
GO:0033290	eukaryotic 48S preinitiation complex	14	0	0	1.0000
GO:0033291	eukaryotic 80S initiation complex	1	0	0	1.0000
GO:0033391	chromatoid body	10	0	0	1.0000
GO:0033503	HULC complex	4	0	0	1.0000
GO:0033553	rDNA heterochromatin	4	0	0	1.0000
GO:0033557	Slx1-Slx4 complex	2	0	0	1.0000
GO:0033588	Elongator holoenzyme complex	6	0	0	1.0000
GO:0033593	BRCA2-MAGE-D1 complex	1	0	0	1.0000
GO:0033596	TSC1-TSC2 complex	2	0	0	1.0000
GO:0033643	host cell part	4	0	0	1.0000
GO:0033644	host cell membrane	1	0	0	1.0000
GO:0033646	host intracellular part	3	0	0	1.0000
GO:0033647	host intracellular organelle	2	0	0	1.0000
GO:0033648	host intracellular membrane-bounded orga...	2	0	0	1.0000
GO:0033655	host cell cytoplasm part	2	0	0	1.0000
GO:0034045	pre-autophagosomal structure membrane	11	0	0	1.0000
GO:0034098	Cdc48p-Npl4p-Ufd1p AAA ATPase complex	4	0	0	1.0000
GO:0034358	plasma lipoprotein particle	37	0	0,01	1.0000
GO:0034359	mature chylomicron	1	0	0	1.0000
GO:0034360	chylomicron remnant	1	0	0	1.0000
GO:0034361	very-low-density lipoprotein particle	20	0	0,01	1.0000
GO:0034362	low-density lipoprotein particle	13	0	0	1.0000
GO:0034363	intermediate-density lipoprotein particl...	4	0	0	1.0000
GO:0034364	high-density lipoprotein particle	25	0	0,01	1.0000
GO:0034365	discoidal high-density lipoprotein parti...	1	0	0	1.0000
GO:0034366	spherical high-density lipoprotein parti...	8	0	0	1.0000
GO:0034385	triglyceride-rich lipoprotein particle	20	0	0,01	1.0000
GO:0034399	nuclear periphery	107	0	0,03	1.0000
GO:0034423	autophagic vacuole lumen	1	0	0	1.0000
GO:0034451	centriolar satellite	12	0	0	1.0000
GO:0034455	t-UTP complex	2	0	0	1.0000
GO:0034464	BBSome	9	0	0	1.0000
GO:0034466	chromaffin granule lumen	1	0	0	1.0000
GO:0034506	chromosome, centromeric core region	1	0	0	1.0000
GO:0034518	RNA cap binding complex	12	0	0	1.0000
GO:0034663	endoplasmic reticulum chaperone complex	3	0	0	1.0000
GO:0034666	alpha2-beta1 integrin complex	1	0	0	1.0000
GO:0034667	alpha3-beta1 integrin complex	2	0	0	1.0000
GO:0034673	inhibin-betaglycan-ActRII complex	3	0	0	1.0000
GO:0034676	alpha6-beta4 integrin complex	1	0	0	1.0000
GO:0034677	alpha7-beta1 integrin complex	2	0	0	1.0000
GO:0034678	alpha8-beta1 integrin complex	3	0	0	1.0000
GO:0034679	alpha9-beta1 integrin complex	2	0	0	1.0000
GO:0034702	ion channel complex	248	0	0,07	1.0000
GO:0034703	cation channel complex	143	0	0,04	1.0000
GO:0034704	calcium channel complex	54	0	0,02	1.0000
GO:0034705	potassium channel complex	71	0	0,02	1.0000
GO:0034706	sodium channel complex	17	0	0,01	1.0000
GO:0034707	chloride channel complex	49	0	0,01	1.0000
GO:0034708	methyltransferase complex	76	0	0,02	1.0000
GO:0034709	methylosome	10	0	0	1.0000
GO:0034715	pICln-Sm protein complex	6	0	0	1.0000
GO:0034719	SMN-Sm protein complex	16	0	0	1.0000
GO:0034750	Scrib-APC-beta-catenin complex	2	0	0	1.0000
GO:0034751	aryl hydrocarbon receptor complex	1	0	0	1.0000
GO:0034752	cytosolic aryl hydrocarbon receptor comp...	1	0	0	1.0000
GO:0034774	secretory granule lumen	62	0	0,02	1.0000
GO:0034991	nuclear meiotic cohesin complex	4	0	0	1.0000
GO:0034992	microtubule organizing center attachment...	6	0	0	1.0000
GO:0034993	SUN-KASH complex	6	0	0	1.0000
GO:0035003	subapical complex	1	0	0	1.0000
GO:0035068	micro-ribonucleoprotein complex	5	0	0	1.0000
GO:0035097	histone methyltransferase complex	64	0	0,02	1.0000
GO:0035098	ESC/E(Z) complex	13	0	0	1.0000
GO:0035101	FACT complex	2	0	0	1.0000
GO:0035102	PRC1 complex	12	0	0	1.0000
GO:0035145	exon-exon junction complex	20	0	0,01	1.0000
GO:0035189	Rb-E2F complex	4	0	0	1.0000
GO:0035253	ciliary rootlet	9	0	0	1.0000
GO:0035267	NuA4 histone acetyltransferase complex	15	0	0	1.0000
GO:0035327	transcriptionally active chromatin	11	0	0	1.0000
GO:0035339	SPOTS complex	2	0	0	1.0000
GO:0035354	Toll-like receptor 1-Toll-like receptor ...	2	0	0	1.0000
GO:0035355	Toll-like receptor 2-Toll-like receptor ...	2	0	0	1.0000
GO:0035370	UBC13-UEV1A complex	2	0	0	1.0000
GO:0035371	microtubule plus-end	12	0	0	1.0000
